trip_id,duration_sec,start_date,start_station_name,start_station_id,end_date,end_station_name,end_station_id,bike_number,zip_code,subscriber_type,c_subscription_type,start_station_latitude,start_station_longitude,end_station_latitude,end_station_longitude,member_birth_year,member_gender,bike_share_for_all_trip,start_station_geom,end_station_geom
23582017092519313700,187,2017-09-25 19:31:37 UTC,Civic Center/UN Plaza BART Station (Market St at McAllister St),44,2017-09-25 19:34:45 UTC,Market St at 10th St,58,2358,,Subscriber,Subscriber,37.7810737,-122.4117382,37.776619,-122.417385,1981,Male,,POINT(-122.4117382 37.7810737),POINT(-122.417385 37.776619)
17332017092412103100,993,2017-09-24 12:10:31 UTC,Duboce Park,84,2017-09-24 12:27:05 UTC,Market St at 10th St,58,1733,,Customer,Customer,37.7692005,-122.4338119,37.776619,-122.417385,,,,POINT(-122.4338119 37.7692005),POINT(-122.417385 37.776619)
19772017092321384100,1636,2017-09-23 21:38:41 UTC,Valencia St at 21st St,127,2017-09-23 22:05:57 UTC,Market St at 10th St,58,1977,,Customer,Customer,37.7567083,-122.421025,37.776619,-122.417385,,,,POINT(-122.421025 37.7567083),POINT(-122.417385 37.776619)
27042017092217185000,613,2017-09-22 17:18:50 UTC,Folsom St at 3rd St,36,2017-09-22 17:29:03 UTC,Market St at 10th St,58,2704,,Subscriber,Subscriber,37.78383,-122.39887,37.776619,-122.417385,1986,Male,,POINT(-122.39887 37.78383),POINT(-122.417385 37.776619)
25722017092109120300,721,2017-09-21 09:12:03 UTC,Townsend St at 5th St,80,2017-09-21 09:24:05 UTC,Market St at 10th St,58,2572,,Subscriber,Subscriber,37.7753058,-122.39738,37.776619,-122.417385,1981,Male,,POINT(-122.39738 37.7753058),POINT(-122.417385 37.776619)
29172017091916112900,492,2017-09-19 16:11:29 UTC,Union Square (Powell St at Post St),324,2017-09-19 16:19:41 UTC,Market St at 10th St,58,2917,,Subscriber,Subscriber,37.788299978150825,-122.40853071212767,37.776619,-122.417385,1982,Male,,POINT(-122.408530712128 37.7882999781508),POINT(-122.417385 37.776619)
8592017091711044600,457,2017-09-17 11:04:46 UTC,Sanchez St at 15th St,95,2017-09-17 11:12:24 UTC,Market St at 10th St,58,859,,Subscriber,Subscriber,37.7662185,-122.4310597,37.776619,-122.417385,1982,Male,,POINT(-122.4310597 37.7662185),POINT(-122.417385 37.776619)
7872017091710185800,477,2017-09-17 10:18:58 UTC,Valencia St at 16th St,98,2017-09-17 10:26:56 UTC,Market St at 10th St,58,787,,Subscriber,Subscriber,37.765052,-122.4218661,37.776619,-122.417385,1976,Male,,POINT(-122.4218661 37.765052),POINT(-122.417385 37.776619)
2832017091406350800,222,2017-09-14 06:35:08 UTC,Market St at Dolores St,86,2017-09-14 06:38:50 UTC,Market St at 10th St,58,283,,Subscriber,Subscriber,37.7693053,-122.4268256,37.776619,-122.417385,1985,Female,,POINT(-122.4268256 37.7693053),POINT(-122.417385 37.776619)
7402017091313491100,918,2017-09-13 13:49:11 UTC,Washington St at Kearny St,10,2017-09-13 14:04:30 UTC,Market St at 10th St,58,740,,Subscriber,Subscriber,37.795392937254519,-122.40477025508881,37.776619,-122.417385,1990,Male,,POINT(-122.404770255089 37.7953929372545),POINT(-122.417385 37.776619)
23562017091111451600,1684,2017-09-11 11:45:16 UTC,Washington St at Kearny St,10,2017-09-11 12:13:20 UTC,Market St at 10th St,58,2356,,Customer,Customer,37.795392937254519,-122.40477025508881,37.776619,-122.417385,,,,POINT(-122.404770255089 37.7953929372545),POINT(-122.417385 37.776619)
29062017091107330500,643,2017-09-11 07:33:05 UTC,Union Square (Powell St at Post St),324,2017-09-11 07:43:49 UTC,Market St at 10th St,58,2906,,Subscriber,Subscriber,37.788299978150825,-122.40853071212767,37.776619,-122.417385,1979,Male,,POINT(-122.408530712128 37.7882999781508),POINT(-122.417385 37.776619)
5402017091013145800,638,2017-09-10 13:14:58 UTC,Yerba Buena Center for the Arts (Howard St at 3rd St),284,2017-09-10 13:25:37 UTC,Market St at 10th St,58,540,,Subscriber,Subscriber,37.784872084360622,-122.40087568759917,37.776619,-122.417385,1969,Male,,POINT(-122.400875687599 37.7848720843606),POINT(-122.417385 37.776619)
24222017090817385400,1224,2017-09-08 17:38:54 UTC,Mechanics Monument Plaza (Market St at Bush St),20,2017-09-08 17:59:18 UTC,Market St at 10th St,58,2422,,Subscriber,Subscriber,37.7913,-122.399051,37.776619,-122.417385,1985,Male,,POINT(-122.399051 37.7913),POINT(-122.417385 37.776619)
9212017090808542400,518,2017-09-08 08:54:24 UTC,Grove St at Divisadero,53,2017-09-08 09:03:03 UTC,Market St at 10th St,58,921,,Customer,Customer,37.775946,-122.4377775,37.776619,-122.417385,1985,Male,,POINT(-122.4377775 37.775946),POINT(-122.417385 37.776619)
9172017090620514500,593,2017-09-06 20:51:45 UTC,Dolores St at 15th St,96,2017-09-06 21:01:39 UTC,Market St at 10th St,58,917,,Subscriber,Subscriber,37.7662102,-122.4266136,37.776619,-122.417385,1982,Male,,POINT(-122.4266136 37.7662102),POINT(-122.417385 37.776619)
26292017090617530300,1314,2017-09-06 17:53:03 UTC,Union Square (Powell St at Post St),324,2017-09-06 18:14:57 UTC,Market St at 10th St,58,2629,,Subscriber,Subscriber,37.788299978150825,-122.40853071212767,37.776619,-122.417385,1975,Male,,POINT(-122.408530712128 37.7882999781508),POINT(-122.417385 37.776619)
27902017090606370600,279,2017-09-06 06:37:06 UTC,Market St at Dolores St,86,2017-09-06 06:41:45 UTC,Market St at 10th St,58,2790,,Subscriber,Subscriber,37.7693053,-122.4268256,37.776619,-122.417385,1985,Female,,POINT(-122.4268256 37.7693053),POINT(-122.417385 37.776619)
19992017090519120200,660,2017-09-05 19:12:02 UTC,Webster St at O'Farrell St,285,2017-09-05 19:23:02 UTC,Market St at 10th St,58,1999,,Subscriber,Subscriber,37.783520835260951,-122.43115782737732,37.776619,-122.417385,1988,Male,,POINT(-122.431157827377 37.783520835261),POINT(-122.417385 37.776619)
2542017090518014800,731,2017-09-05 18:01:48 UTC,Mechanics Monument Plaza (Market St at Bush St),20,2017-09-05 18:13:59 UTC,Market St at 10th St,58,254,,Subscriber,Subscriber,37.7913,-122.399051,37.776619,-122.417385,1969,Male,,POINT(-122.399051 37.7913),POINT(-122.417385 37.776619)
2832017090111113300,779,2017-09-01 11:11:33 UTC,Valencia St at 24th St,134,2017-09-01 11:24:32 UTC,Market St at 10th St,58,283,,Customer,Customer,37.7524278,-122.4206278,37.776619,-122.417385,,,,POINT(-122.4206278 37.7524278),POINT(-122.417385 37.776619)
26152017090107483000,363,2017-09-01 07:48:30 UTC,Civic Center/UN Plaza BART Station (Market St at McAllister St),44,2017-09-01 07:54:34 UTC,Market St at 10th St,58,2615,,Customer,Customer,37.7810737,-122.4117382,37.776619,-122.417385,1997,Male,,POINT(-122.4117382 37.7810737),POINT(-122.417385 37.776619)
6022017083111494900,1040,2017-08-31 11:49:49 UTC,Raymond Kimbell Playground,31,2017-08-31 12:07:09 UTC,Market St at 10th St,58,602,,Customer,Customer,37.783812709278124,-122.43455886840819,37.776619,-122.417385,1985,Female,,POINT(-122.434558868408 37.7838127092781),POINT(-122.417385 37.776619)
1202017082515572500,1276,2017-08-25 15:57:25 UTC,The Embarcadero at Vallejo St,8,2017-08-25 16:18:42 UTC,Market St at 10th St,58,120,,Customer,Customer,37.799953,-122.398525,37.776619,-122.417385,,,,POINT(-122.398525 37.799953),POINT(-122.417385 37.776619)
20232017082516023100,700,2017-08-25 16:02:31 UTC,Post St at Kearny St,19,2017-08-25 16:14:12 UTC,Market St at 10th St,58,2023,,Customer,Customer,37.788975,-122.403452,37.776619,-122.417385,,,,POINT(-122.403452 37.788975),POINT(-122.417385 37.776619)
9582017082421232300,602,2017-08-24 21:23:23 UTC,Union Square (Powell St at Post St),324,2017-08-24 21:33:25 UTC,Market St at 10th St,58,958,,Subscriber,Subscriber,37.788299978150825,-122.40853071212767,37.776619,-122.417385,1992,Male,,POINT(-122.408530712128 37.7882999781508),POINT(-122.417385 37.776619)
23762017082407575200,400,2017-08-24 07:57:52 UTC,Dolores St at 15th St,96,2017-08-24 08:04:32 UTC,Market St at 10th St,58,2376,,Subscriber,Subscriber,37.7662102,-122.4266136,37.776619,-122.417385,1984,Male,,POINT(-122.4266136 37.7662102),POINT(-122.417385 37.776619)
26662017082116042200,1194,2017-08-21 16:04:22 UTC,Dolores St at 15th St,96,2017-08-21 16:24:17 UTC,Market St at 10th St,58,2666,,Customer,Customer,37.7662102,-122.4266136,37.776619,-122.417385,,,,POINT(-122.4266136 37.7662102),POINT(-122.417385 37.776619)
28552017081914395500,407,2017-08-19 14:39:55 UTC,Market St at Dolores St,86,2017-08-19 14:46:43 UTC,Market St at 10th St,58,2855,,Subscriber,Subscriber,37.7693053,-122.4268256,37.776619,-122.417385,1961,Male,,POINT(-122.4268256 37.7693053),POINT(-122.417385 37.776619)
17822017081708054400,729,2017-08-17 08:05:44 UTC,Howard St at 2nd St,25,2017-08-17 08:17:53 UTC,Market St at 10th St,58,1782,,Subscriber,Subscriber,37.787521780456245,-122.39740490913391,37.776619,-122.417385,1983,Female,,POINT(-122.397404909134 37.7875217804563),POINT(-122.417385 37.776619)
9652017081210380700,1261,2017-08-12 10:38:07 UTC,Broadway at Kearny,323,2017-08-12 10:59:08 UTC,Market St at 10th St,58,965,,Customer,Customer,37.798013643959777,-122.40595042705534,37.776619,-122.417385,1985,Male,,POINT(-122.405950427055 37.7980136439598),POINT(-122.417385 37.776619)
9582017080808563700,647,2017-08-08 08:56:37 UTC,Harrison St at 20th St,129,2017-08-08 09:07:24 UTC,Market St at 10th St,58,958,,Subscriber,Subscriber,37.758862,-122.412544,37.776619,-122.417385,1978,Male,,POINT(-122.412544 37.758862),POINT(-122.417385 37.776619)
22152017073122450200,2596,2017-07-31 22:45:02 UTC,Union Square (Powell St at Post St),324,2017-07-31 23:28:19 UTC,Market St at 10th St,58,2215,,Subscriber,Subscriber,37.788299978150825,-122.40853071212767,37.776619,-122.417385,1976,Male,,POINT(-122.408530712128 37.7882999781508),POINT(-122.417385 37.776619)
21562017073109151800,344,2017-07-31 09:15:18 UTC,Church St at Duboce Ave,85,2017-07-31 09:21:02 UTC,Market St at 10th St,58,2156,,Subscriber,Subscriber,37.7700831,-122.4291557,37.776619,-122.417385,1985,Male,,POINT(-122.4291557 37.7700831),POINT(-122.417385 37.776619)
7612017072719490400,473,2017-07-27 19:49:04 UTC,Mission Playground,121,2017-07-27 19:56:57 UTC,Market St at 10th St,58,761,,Subscriber,Subscriber,37.7592103,-122.4213392,37.776619,-122.417385,1980,Male,,POINT(-122.4213392 37.7592103),POINT(-122.417385 37.776619)
9732017072717245900,608,2017-07-27 17:24:59 UTC,Father Alfred E Boeddeker Park,34,2017-07-27 17:35:07 UTC,Market St at 10th St,58,973,,Subscriber,Subscriber,37.7839879,-122.412408,37.776619,-122.417385,1954,Male,,POINT(-122.412408 37.7839879),POINT(-122.417385 37.776619)
22332017072111201400,1515,2017-07-21 11:20:14 UTC,Spear St at Folsom St,24,2017-07-21 11:45:29 UTC,Market St at 10th St,58,2233,,Subscriber,Subscriber,37.7896767,-122.3904285,37.776619,-122.417385,1980,Male,,POINT(-122.3904285 37.7896767),POINT(-122.417385 37.776619)
2532017071908330700,543,2017-07-19 08:33:07 UTC,17th St at Valencia St,109,2017-07-19 08:42:11 UTC,Market St at 10th St,58,253,,Subscriber,Subscriber,37.7633158,-122.4219039,37.776619,-122.417385,1987,Male,,POINT(-122.4219039 37.7633158),POINT(-122.417385 37.776619)
2262017071820572200,757,2017-07-18 20:57:22 UTC,Valencia St at 16th St,98,2017-07-18 21:10:00 UTC,Market St at 10th St,58,226,,Customer,Customer,37.765052,-122.4218661,37.776619,-122.417385,,,,POINT(-122.4218661 37.765052),POINT(-122.417385 37.776619)
18212017071820593900,502,2017-07-18 20:59:39 UTC,Folsom St at 3rd St,36,2017-07-18 21:08:01 UTC,Market St at 10th St,58,1821,,Subscriber,Subscriber,37.78383,-122.39887,37.776619,-122.417385,1986,Male,,POINT(-122.39887 37.78383),POINT(-122.417385 37.776619)
20422017071815465400,420,2017-07-18 15:46:54 UTC,Harrison St at 17th St,112,2017-07-18 15:53:54 UTC,Market St at 10th St,58,2042,,Subscriber,Subscriber,37.7638471,-122.4130036,37.776619,-122.417385,1983,Male,,POINT(-122.4130036 37.7638471),POINT(-122.417385 37.776619)
10522017071808395200,782,2017-07-18 08:39:52 UTC,5th at Folsom,321,2017-07-18 08:52:55 UTC,Market St at 10th St,58,1052,,Customer,Customer,37.780145703455979,-122.40307085237873,37.776619,-122.417385,1974,Female,,POINT(-122.403070852379 37.780145703456),POINT(-122.417385 37.776619)
7262017071408242700,352,2017-07-14 08:24:27 UTC,Church St at Duboce Ave,85,2017-07-14 08:30:20 UTC,Market St at 10th St,58,726,,Subscriber,Subscriber,37.7700831,-122.4291557,37.776619,-122.417385,1985,Male,,POINT(-122.4291557 37.7700831),POINT(-122.417385 37.776619)
1852017070111552000,150,2017-07-01 11:55:20 UTC,Civic Center/UN Plaza BART Station (Market St at McAllister St),44,2017-07-01 11:57:51 UTC,Market St at 10th St,58,185,,Subscriber,Subscriber,37.7810737,-122.4117382,37.776619,-122.417385,1981,Male,,POINT(-122.4117382 37.7810737),POINT(-122.417385 37.776619)
20222018022718260000,319,2018-02-27 18:26:00 UTC,11th St at Bryant St,88,2018-02-27 18:31:20 UTC,Market St at 10th St,58,2022,,Subscriber,Subscriber,37.7700298,-122.4117258,37.776619,-122.417385,1993,Male,No,POINT(-122.4117258 37.7700298),POINT(-122.417385 37.776619)
5812018022502541500,921,2018-02-25 02:54:15 UTC,Broadway at Kearny,323,2018-02-25 03:09:36 UTC,Market St at 10th St,58,581,,Subscriber,Subscriber,37.798013643959777,-122.40595042705534,37.776619,-122.417385,1970,Male,Yes,POINT(-122.405950427055 37.7980136439598),POINT(-122.417385 37.776619)
28682018022412245400,2647,2018-02-24 12:24:54 UTC,O'Farrell St at Divisadero St,29,2018-02-24 13:09:02 UTC,Market St at 10th St,58,2868,,Subscriber,Subscriber,37.782404601934104,-122.43944585323335,37.776619,-122.417385,1972,Male,Yes,POINT(-122.439445853233 37.7824046019341),POINT(-122.417385 37.776619)
12012018022319082900,651,2018-02-23 19:08:29 UTC,Folsom St at 19th St,123,2018-02-23 19:19:21 UTC,Market St at 10th St,58,1201,,Subscriber,Subscriber,37.7605936,-122.4148171,37.776619,-122.417385,1988,Female,No,POINT(-122.4148171 37.7605936),POINT(-122.417385 37.776619)
31362018022308442500,567,2018-02-23 08:44:25 UTC,Raymond Kimbell Playground,31,2018-02-23 08:53:53 UTC,Market St at 10th St,58,3136,,Subscriber,Subscriber,37.783812709278124,-122.43455886840819,37.776619,-122.417385,1985,Male,No,POINT(-122.434558868408 37.7838127092781),POINT(-122.417385 37.776619)
8002018022307241000,440,2018-02-23 07:24:10 UTC,Dolores St at 15th St,96,2018-02-23 07:31:31 UTC,Market St at 10th St,58,800,,Subscriber,Subscriber,37.7662102,-122.4266136,37.776619,-122.417385,1987,Male,No,POINT(-122.4266136 37.7662102),POINT(-122.417385 37.776619)
10562018022218060400,1096,2018-02-22 18:06:04 UTC,Colin P Kelly Jr St at Townsend St (Temporary Site),342,2018-02-22 18:24:20 UTC,Market St at 10th St,58,1056,,Subscriber,Subscriber,37.781382819628725,-122.3898410797119,37.776619,-122.417385,1977,Female,No,POINT(-122.389841079712 37.7813828196287),POINT(-122.417385 37.776619)
5232018022118420600,631,2018-02-21 18:42:06 UTC,Bryant St at 15th St,100,2018-02-21 18:52:38 UTC,Market St at 10th St,58,523,,Subscriber,Subscriber,37.7671004,-122.410662,37.776619,-122.417385,1986,Male,No,POINT(-122.410662 37.7671004),POINT(-122.417385 37.776619)
36672018022117410600,803,2018-02-21 17:41:06 UTC,Mechanics Monument Plaza (Market St at Bush St),20,2018-02-21 17:54:30 UTC,Market St at 10th St,58,3667,,Subscriber,Subscriber,37.7913,-122.399051,37.776619,-122.417385,1988,Male,No,POINT(-122.399051 37.7913),POINT(-122.417385 37.776619)
36422018022010002300,527,2018-02-20 10:00:23 UTC,Post St at Kearny St,19,2018-02-20 10:09:10 UTC,Market St at 10th St,58,3642,,Subscriber,Subscriber,37.788975,-122.403452,37.776619,-122.417385,1985,Male,No,POINT(-122.403452 37.788975),POINT(-122.417385 37.776619)
33772018021519310600,537,2018-02-15 19:31:06 UTC,Bryant St at 15th St,100,2018-02-15 19:40:04 UTC,Market St at 10th St,58,3377,,Subscriber,Subscriber,37.7671004,-122.410662,37.776619,-122.417385,1992,Male,No,POINT(-122.410662 37.7671004),POINT(-122.417385 37.776619)
6842018021509514100,449,2018-02-15 09:51:41 UTC,Grove St at Divisadero,53,2018-02-15 09:59:10 UTC,Market St at 10th St,58,684,,Subscriber,Subscriber,37.775946,-122.4377775,37.776619,-122.417385,1986,Male,No,POINT(-122.4377775 37.775946),POINT(-122.417385 37.776619)
32992018021417444100,1136,2018-02-14 17:44:41 UTC,Folsom St at 3rd St,36,2018-02-14 18:03:37 UTC,Market St at 10th St,58,3299,,Subscriber,Subscriber,37.78383,-122.39887,37.776619,-122.417385,1992,Male,No,POINT(-122.39887 37.78383),POINT(-122.417385 37.776619)
6672018020910335100,776,2018-02-09 10:33:51 UTC,Garfield Square (25th St at Harrison St),139,2018-02-09 10:46:47 UTC,Market St at 10th St,58,667,,Subscriber,Subscriber,37.7510171,-122.4119009,37.776619,-122.417385,1982,Female,No,POINT(-122.4119009 37.7510171),POINT(-122.417385 37.776619)
18372018020719165100,1285,2018-02-07 19:16:51 UTC,4th St at Mission Bay Blvd S,93,2018-02-07 19:38:17 UTC,Market St at 10th St,58,1837,,Customer,Customer,37.7704074,-122.3911984,37.776619,-122.417385,1986,Female,No,POINT(-122.3911984 37.7704074),POINT(-122.417385 37.776619)
32602018020718213200,830,2018-02-07 18:21:32 UTC,Jackson Playground,115,2018-02-07 18:35:22 UTC,Market St at 10th St,58,3260,,Subscriber,Subscriber,37.7650259,-122.3987734,37.776619,-122.417385,1987,Male,No,POINT(-122.3987734 37.7650259),POINT(-122.417385 37.776619)
27522018020609332100,341,2018-02-06 09:33:21 UTC,Market St at Dolores St,86,2018-02-06 09:39:02 UTC,Market St at 10th St,58,2752,,Subscriber,Subscriber,37.7693053,-122.4268256,37.776619,-122.417385,,,No,POINT(-122.4268256 37.7693053),POINT(-122.417385 37.776619)
36822018020215091100,187,2018-02-02 15:09:11 UTC,Civic Center/UN Plaza BART Station (Market St at McAllister St),44,2018-02-02 15:12:19 UTC,Market St at 10th St,58,3682,,Subscriber,Subscriber,37.7810737,-122.4117382,37.776619,-122.417385,1987,Male,No,POINT(-122.4117382 37.7810737),POINT(-122.417385 37.776619)
21772018020208503600,1066,2018-02-02 08:50:36 UTC,Esprit Park,126,2018-02-02 09:08:22 UTC,Market St at 10th St,58,2177,,Subscriber,Subscriber,37.7616343,-122.3906477,37.776619,-122.417385,1985,Male,No,POINT(-122.3906477 37.7616343),POINT(-122.417385 37.776619)
10012018020117465400,915,2018-02-01 17:46:54 UTC,Folsom St at 3rd St,36,2018-02-01 18:02:10 UTC,Market St at 10th St,58,1001,,Subscriber,Subscriber,37.78383,-122.39887,37.776619,-122.417385,1992,Male,No,POINT(-122.39887 37.78383),POINT(-122.417385 37.776619)
26252018020114282700,390,2018-02-01 14:28:27 UTC,Golden Gate Ave at Hyde St,33,2018-02-01 14:34:57 UTC,Market St at 10th St,58,2625,,Subscriber,Subscriber,37.7816495,-122.4154077,37.776619,-122.417385,1998,Male,No,POINT(-122.4154077 37.7816495),POINT(-122.417385 37.776619)
29262018033118282800,427,2018-03-31 18:28:28 UTC,17th St at Valencia St,109,2018-03-31 18:35:35 UTC,Market St at 10th St,58,2926,,Subscriber,Subscriber,37.7633158,-122.4219039,37.776619,-122.417385,1992,Male,No,POINT(-122.4219039 37.7633158),POINT(-122.417385 37.776619)
33972018033023595400,544,2018-03-30 23:59:54 UTC,Mission Playground,121,2018-03-31 00:08:59 UTC,Market St at 10th St,58,3397,,Subscriber,Subscriber,37.7592103,-122.4213392,37.776619,-122.417385,1992,Male,No,POINT(-122.4213392 37.7592103),POINT(-122.417385 37.776619)
6412018033017202100,774,2018-03-30 17:20:21 UTC,Commercial St at Montgomery St,13,2018-03-30 17:33:16 UTC,Market St at 10th St,58,641,,Subscriber,Subscriber,37.794231,-122.402923,37.776619,-122.417385,1959,Male,No,POINT(-122.402923 37.794231),POINT(-122.417385 37.776619)
29522018033013065600,521,2018-03-30 13:06:56 UTC,Yerba Buena Center for the Arts (Howard St at 3rd St),284,2018-03-30 13:15:38 UTC,Market St at 10th St,58,2952,,Subscriber,Subscriber,37.784872084360622,-122.40087568759917,37.776619,-122.417385,1991,Female,No,POINT(-122.400875687599 37.7848720843606),POINT(-122.417385 37.776619)
24092018033009033300,505,2018-03-30 09:03:33 UTC,17th St at Valencia St,109,2018-03-30 09:11:59 UTC,Market St at 10th St,58,2409,,Subscriber,Subscriber,37.7633158,-122.4219039,37.776619,-122.417385,1987,Male,No,POINT(-122.4219039 37.7633158),POINT(-122.417385 37.776619)
